12/1989,6338.098896
01/1990,5709.155615
02/1990,4834.19587
03/1990,6048.290648
04/1990,6062.550342
05/1990,6897.738742
06/1990,6812.782737
07/1990,7284.461546
08/1990,7648.189996
09/1990,7034.982678
10/1990,8237.528628
11/1990,8285.085502
12/1990,7301.08158
01/1991,7465.890956
02/1991,5877.044763
03/1991,6269.371462
04/1991,7660.691053
05/1991,8272.054552
06/1991,7903.556975
07/1991,8978.924108
08/1991,8702.16109
09/1991,9114.239461
10/1991,9336.161048
11/1991,9376.905827
12/1991,9620.264221
01/1992,6851.202134
02/1992,8619.340826
03/1992,8813.744626
04/1992,9178.826676
05/1992,9891.674094
06/1992,10372.63359
07/1992,10623.31881
08/1992,10576.68201
09/1992,11059.71176
10/1992,11614.39106
11/1992,10812.42695
12/1992,11101.34856
01/1993,8235.668683
02/1993,10133.9691
03/1993,10450
04/1993,11050.80848
05/1993,11008.40212
06/1993,11058.49125
07/1993,12619.53814
08/1993,11937.02251
09/1993,12231.82958
10/1993,12464.88028
11/1993,11840.67321
12/1993,12215.19322
01/1994,10629.17632
02/1994,9416.475121
03/1994,11265.98592
04/1994,11834.45884
05/1994,12116.51006
06/1994,12933.53685
07/1994,13522.86417
08/1994,14035.6921
09/1994,13975.59495
10/1994,14582.14711
11/1994,13870.77329
12/1994,13201.68263
01/1995,13083.97577
02/1995,10965.67245
03/1995,13522.6338
04/1995,13114.29347
05/1995,15080.92979
06/1995,14801.23067
07/1995,15799.57356
08/1995,15648.94854
09/1995,16366.57274
10/1995,15898.22419
11/1995,14565.91844
12/1995,14908.63016
01/1996,15542.03468
02/1996,11693.67459
03/1996,12503.40769
04/1996,15008.50734
05/1996,15240.83864
06/1996,14053.76983
07/1996,17051.95208
08/1996,16143.86192
09/1996,16306.04697
10/1996,16800.34143
11/1996,15313.61949
12/1996,15081.53319
01/1997,15423.58231
02/1997,11495.31004
03/1997,13623.11206
04/1997,15614.9163
05/1997,15110.56412
06/1997,15371.28517
07/1997,17640.35066
08/1997,16722.50155
09/1997,16382.04081
10/1997,18476.37328
11/1997,16126.26251
12/1997,16065.59569
01/1998,14779.75512
02/1998,11362.46564
03/1998,14018.52836
04/1998,14966.49754
05/1998,14615.54626
06/1998,15061.49217
07/1998,15368.9035
08/1998,15374.14974
09/1998,14741.75581
10/1998,15228.58769
11/1998,14604.61424
12/1998,13875.25861
01/1999,13792.71081
02/1999,10212.68267
03/1999,12528.29946
04/1999,13749.76373
05/1999,14003.76985
06/1999,14251.23816
07/1999,15801.27766
08/1999,16014.13547
09/1999,15579.46308
10/1999,16134.77824
11/1999,16048.94104
12/1999,15917.62093
01/2000,15674.2199
02/2000,12230.19906
03/2000,15769.68554
04/2000,15808.72098
05/2000,17050.76476
06/2000,16189.55411
07/2000,17240.57741
08/2000,18843.01507
09/2000,19391.03905
10/2000,19873.63351
11/2000,17386.50549
12/2000,16590.06821
01/2001,15565.40193
02/2001,13434.08749
03/2001,15552.96863
04/2001,15404.12229
05/2001,16433.20991
06/2001,14823.98195
07/2001,17099.33435
08/2001,17124.99891
09/2001,17259.68922
10/2001,17096.44662
11/2001,15413.49954
12/2001,14868.99063
01/2002,13663.87208
02/2002,12216.13314
03/2002,15902.33483
04/2002,15784.37205
05/2002,16138.86773
06/2002,16009.61859
07/2002,18771.15769
08/2002,18105.3059
09/2002,18978.88896
10/2002,19300.01333
11/2002,18082.33851
12/2002,17351.92183
01/2003,17312.58033
02/2003,13481.31996
03/2003,18346.63615
04/2003,17199.08624
05/2003,18338.22505
06/2003,18251.93145
07/2003,20203.91476
08/2003,19382.61126
09/2003,20233.48748
10/2003,21278.44886
11/2003,19806.78414
12/2003,20183.29461
01/2004,17422.92971
02/2004,17337.34102
03/2004,20905.70448
04/2004,20518.03642
05/2004,21217.02941
06/2004,21578.86779
07/2004,23541.7841
08/2004,23429.75025
09/2004,23035.31342
10/2004,24551.80706
11/2004,23105.78239
12/2004,22752.49113
01/2005,23406.36873
02/2005,16350.84532
03/2005,21627.4457
04/2005,22118.45584
05/2005,24818.88916
06/2005,24368.74966
07/2005,25522.02094
08/2005,26501.08276
09/2005,27076.84571
10/2005,27527.90701
11/2005,25839.0219
12/2005,24347.75935
01/2006,24506.99421
02/2006,19797.87919
03/2006,24933.9694
04/2006,24340.08819
05/2006,24922.83268
06/2006,26041.67358
07/2006,28246.45561
08/2006,29094.47288
09/2006,28280.07517
10/2006,29593.93274
11/2006,29412.48535
12/2006,27618.40299
01/2007,26591.54269
02/2007,21940.8471
03/2007,26472.57692
04/2007,27203.39138
05/2007,27701.66358
06/2007,28751.73773
07/2007,30503.15971
08/2007,31111.51327
09/2007,30670.64132
10/2007,32628.47688
11/2007,31373.60686
12/2007,29782.88537
01/2008,30764.21544
02/2008,23650.92621
03/2008,28598.25916
04/2008,31241.26312
05/2008,30638.24691
06/2008,28591.63104
07/2008,33987.24209
08/2008,31747.63679
09/2008,31752.84443
10/2008,35690.22877
11/2008,29823.53568
12/2008,26555.49288
01/2009,24208.41961
02/2009,18306.50876
03/2009,22632.75597
04/2009,25682.63171
05/2009,26367.55541
06/2009,27241.57422
07/2009,27390.83213
08/2009,27520.5806
09/2009,29147.00799
10/2009,31066.38334
11/2009,30206.9284
12/2009,28999.5586
01/2010,28635.28471
02/2010,23491.05678
03/2010,29860.71754
04/2010,31204.49418
05/2010,32654.45001
06/2010,34355.52851
07/2010,33670.51213
08/2010,37337.69646
09/2010,36092.08158
10/2010,35340.10518
11/2010,35210.4133
12/2010,32546.45235
01/2011,36461.66073
02/2011,29249.83593
03/2011,36128.42286
04/2011,32431.20825
05/2011,36009.38463
06/2011,37535.83134
07/2011,36737.00881
08/2011,39747.07176
09/2011,34871.55408
10/2011,39304.28189
11/2011,35800.80865
12/2011,34948.36795
01/2012,33405.48105
02/2012,33497.0921
03/2012,33809.00167
04/2012,34301.64814
05/2012,37932.18882
06/2012,35858.69932
07/2012,35611.67997
08/2012,40181.69516
09/2012,40386.97021
10/2012,38318.7009
11/2012,39709.32714
12/2012,40123.82189
01/2013,39316.17438
02/2013,27818.96521
03/2013,37595.48794
04/2013,37390.54231
05/2013,37563.02832
06/2013,35777.01606
07/2013,39374.13939
08/2013,39648.96626
09/2013,40987.62558
10/2013,41676.59706
11/2013,41990.41304
12/2013,40095.00548
01/2014,39116.29573
02/2014,27442.62229
03/2014,38850.10887
04/2014,36843.20802
05/2014,39468.61293
06/2014,39889.90789
07/2014,42084.11964
08/2014,42220.46527
09/2014,42822.51735
10/2014,42763.69644
11/2014,42142.19388
12/2014,40334.10351
01/2015,40225.38249
02/2015,29443.40486
03/2015,38166.72226
04/2015,37665.78875
05/2015,37642.34796
06/2015,38633.58877
07/2015,41395.2219
08/2015,39630.22211
09/2015,40868.14441
10/2015,41238.18127
11/2015,40681.22687
12/2015,39890.39893
01/2016,38537.95648
02/2016,26273.53377
03/2016,35482.76017
04/2016,36782.99048
05/2016,37547.50744
06/2016,38201.37516
07/2016,39251.42946
08/2016,39926.52372
09/2016,42290.14698
10/2016,40444.2657
11/2016,43957.53597
12/2016,43866.15072
01/2017,38202.54551
02/2017,31149.42806
03/2017,41450.38682
04/2017,39284.85676
05/2017,38927.49987
06/2017,42240.24223
07/2017,41821.60607
08/2017,42530.8213
09/2017,45913.10648
10/2017,42885.64475
11/2017,47074.15941
12/2017,46166.35086
01/2018,44768.70405
02/2018,31416.23277
03/2018,44346.15893
04/2018,42076.34337
05/2018,44767.69694
06/2018,43370.72613
07/2018,45761.82792
08/2018,47941.54767
09/2018,47848.65346
10/2018,48950.7459
11/2018,46537.03395
12/2018,43473.64568
01/2019,44470.98047
02/2019,29139.01525
03/2019,43780.44514
04/2019,40986.30684
05/2019,43714.79791
06/2019,39561.31255
07/2019,43338.61966
08/2019,44979.2479
09/2019,44375.91563
10/2019,44443.14163
11/2019,45896.08017
12/2019,45009.37715
01/2020,34660.08955
02/2020,30679.88683
03/2020,41679.66375
04/2020,39924.45621
05/2020,40971.9492
06/2020,39432.77325
07/2020,42377.75755
08/2020,44448.37953
09/2020,48948.16852
10/2020,44470.09122
11/2020,48960.11674
12/2020,50596.13475
01/2021,50040.66733
02/2021,40123.96639
03/2021,52687.52766
04/2021,49539.08548
05/2021,50713.91545
06/2021,52386.3231
07/2021,53658.51567
08/2021,55717.3942
09/2021,56783.34918
10/2021,53768.04854
11/2021,60903.84038
12/2021,62766.24465
01/2022,58979.24766
02/2022,40233.5987
03/2022,47651.37304
04/2022,49608.90134
05/2022,49450.49446
06/2022,48509.58296
07/2022,48367.74137
08/2022,47393.09832
09/2022,51169.42123
10/2022,47727.91447
11/2022,45977.6263
12/2022,44709.93616
01/2023,37203.31006
02/2023,36472.57305
03/2023,46779.60771
04/2023,43102.19107
05/2023,41795.01014
06/2023,43067.79369
07/2023,44162.38894
08/2023,45780.7931
09/2023,48583.69253
10/2023,48551.4903
11/2023,49524.0248
12/2023,49480.36672
01/2024,49730.16299
